10 	 18 	 1.5094e-07 	 1.7795e-01 	 1.1823e+04 
10 	 19 	 9.7142e-05 	 -8.3122e-01 	 1.2420e+04 
10 	 20 	 1.8973e-06 	 -3.7087e-01 	 1.1473e+04 
10 	 21 	 1.5673e-04 	 -9.7776e-01 	 1.3401e+04 
11 	 12 	 3.6944e-07 	 -1.4969e-01 	 1.9799e+03 
11 	 13 	 1.7428e-07 	 -1.6266e-01 	 4.8146e+03 
11 	 14 	 3.0588e-05 	 -7.4198e-01 	 1.0754e+04 
11 	 15 	 4.6639e-08 	 1.0029e-01 	 1.0726e+04 
11 	 16 	 3.3532e-08 	 7.3240e-02 	 1.0423e+04 
11 	 17 	 4.9286e-04 	 -9.1483e-01 	 1.2690e+04 
11 	 18 	 8.4394e-05 	 -8.3770e-01 	 1.2343e+04 
11 	 19 	 1.8428e-07 	 1.4144e-01 	 1.1583e+04 
11 	 20 	 9.3197e-07 	 -3.1722e-01 	 1.1353e+04 
11 	 21 	 5.2173e-08 	 1.0481e-01 	 1.1467e+04 
12 	 13 	 4.4601e-07 	 -2.3486e-01 	 3.8130e+03 
12 	 14 	 3.8129e-05 	 -7.6110e-01 	 9.2844e+03 
12 	 15 	 1.9103e-07 	 8.8599e-02 	 1.0120e+04 
12 	 16 	 1.1957e-07 	 1.6685e-02 	 9.6006e+03 
12 	 17 	 8.7092e-04 	 -9.8385e-01 	 1.1143e+04 
12 	 18 	 4.5708e-05 	 -7.5946e-01 	 1.0979e+04 
12 	 19 	 4.6650e-07 	 -2.2010e-01 	 9.1458e+03 
12 	 20 	 8.5801e-05 	 -7.4246e-01 	 1.1213e+04 
12 	 21 	 1.9301e-07 	 1.3787e-01 	 1.0820e+04 
13 	 14 	 3.9513e-08 	 -3.7557e-01 	 5.3951e+03 
13 	 15 	 2.1246e-06 	 -6.0561e-01 	 8.5283e+03 
13 	 16 	 3.9947e-07 	 -5.2600e-01 	 8.4277e+03 
13 	 17 	 1.4856e-05 	 -8.5515e-01 	 8.6329e+03 
13 	 18 	 1.3803e-09 	 -7.0985e-02 	 6.7909e+03 
13 	 19 	 1.4103e-06 	 -4.9898e-01 	 8.5550e+03 
13 	 20 	 2.9495e-10 	 2.8674e-01 	 6.8984e+03 
13 	 21 	 4.9397e-06 	 -6.6853e-01 	 9.3041e+03 
14 	 15 	 3.1841e-07 	 -2.5957e-01 	 1.8288e+02 
14 	 16 	 3.6742e-05 	 -7.8318e-01 	 1.7508e+03 
14 	 17 	 4.6983e-06 	 -2.5573e-01 	 1.5547e+03 
14 	 18 	 2.0617e-06 	 -2.6443e-01 	 1.7568e+03 
14 	 19 	 1.3558e-04 	 -8.2444e-01 	 2.0878e+03 
14 	 20 	 1.5739e-06 	 -1.6094e-01 	 1.8529e+03 
14 	 21 	 8.3737e-04 	 -1.0460e+00 	 2.9956e+03 
15 	 16 	 7.9411e-06 	 -3.5381e-01 	 1.4424e+03 
15 	 17 	 2.3078e-04 	 -8.2413e-01 	 1.6691e+03 
15 	 18 	 1.6137e-05 	 -6.3171e-01 	 1.0511e+03 
15 	 19 	 2.2193e-06 	 -2.0848e-01 	 1.3369e+03 
15 	 20 	 7.0941e-08 	 2.8962e-02 	 9.5341e+00 
15 	 21 	 1.7614e-06 	 -1.6633e-01 	 1.9141e+03 
16 	 17 	 1.3629e-03 	 -9.8245e-01 	 2.1769e+03 
16 	 18 	 2.5797e-05 	 -6.3998e-01 	 1.7519e+03 
16 	 19 	 1.4214e-06 	 -2.3020e-01 	 7.4192e+02 
16 	 20 	 5.7625e-06 	 -4.5341e-01 	 8.7756e+02 
16 	 21 	 2.3246e-06 	 -3.4889e-01 	 1.1622e+03 
17 	 18 	 5.7465e-06 	 -4.6508e-01 	 1.1450e+03 
17 	 19 	 5.0198e-05 	 -7.0754e-01 	 1.7351e+03 
17 	 20 	 1.6178e-06 	 -2.4433e-01 	 9.6100e+02 
17 	 21 	 6.4249e-04 	 -1.0152e+00 	 2.9289e+03 
18 	 19 	 3.3811e-05 	 -6.6827e-01 	 1.5696e+03 
18 	 20 	 7.3846e-07 	 -1.4262e-01 	 6.8588e+02 
18 	 21 	 6.9595e-04 	 -1.0335e+00 	 2.7886e+03 
19 	 20 	 8.7408e-08 	 1.7332e-02 	 2.4020e+02 
19 	 21 	 8.1879e-07 	 -2.1785e-01 	 9.8553e+02 
20 	 21 	 1.5795e-04 	 -8.4838e-01 	 2.3558e+03 
END N
